"datetime","main.aqi","components.co","components.no","components.no2","components.o3","components.so2","components.pm2_5","components.pm10","components.nh3","city_name"
"2025-03-01 00:02:20+08:00",2.0,253.68,0.0,1.89,70.81,6.08,2.67,4.64,0.87,"Legazpi City"
"2025-03-01 00:02:21+08:00",2.0,240.33,0.0,0.96,79.39,8.23,3.23,4.49,0.72,"Ligao"
"2025-03-01 00:02:22+08:00",2.0,263.69,0.0,3.47,82.97,2.38,2.68,5.51,1.58,"Lipa City"
"2025-03-01 00:02:25+08:00",2.0,303.75,0.0,2.14,72.24,1.27,3.63,4.45,1.06,"Lucena"
"2025-03-01 00:02:26+08:00",2.0,303.75,0.0,2.14,72.24,1.27,3.63,4.45,1.06,"Maasin"
"2025-03-01 00:02:28+08:00",2.0,587.46,0.0,14.4,39.7,1.82,13.39,20.49,7.28,"Mabalacat City"
"2025-03-01 00:02:30+08:00",2.0,453.95,0.0,12.68,78.68,11.92,5.9,12.72,5.51,"Makati City"
"2025-03-01 00:02:32+08:00",2.0,373.84,0.0,7.63,81.54,8.46,15.15,20.07,3.23,"Malabon"
"2025-03-01 00:02:35+08:00",1.0,363.83,0.01,4.97,11.27,0.48,6.5,8.44,3.04,"Malaybalay"
"2025-03-01 00:02:37+08:00",1.0,514.03,0.0,12.85,47.92,3.31,9.52,17.57,10.01,"Malolos"
"2025-03-01 00:02:39+08:00",2.0,453.95,0.0,12.68,78.68,11.92,5.9,12.72,5.51,"Mandaluyong City"
"2025-03-01 00:02:41+08:00",1.0,337.12,0.0,6.26,45.78,3.99,5.42,6.62,2.09,"Mandaue City"
"2025-03-01 00:02:43+08:00",2.0,881.2,0.0,32.22,49.35,13.47,20.11,37.12,16.72,"Manila"
"2025-03-01 00:02:45+08:00",2.0,460.63,0.0,7.8,31.47,2.53,10.51,12.2,7.73,"Marawi"
"2025-03-01 00:02:48+08:00",2.0,253.68,0.0,1.71,78.68,0.89,2.92,3.51,0.08,"Mati"
"2025-03-01 00:02:50+08:00",2.0,881.2,0.0,32.22,49.35,13.47,20.11,37.12,16.72,"Meycauayan"
"2025-03-01 00:02:52+08:00",1.0,327.11,0.0,3.56,59.37,0.69,4.58,7.06,2.88,"Muñoz"
"2025-03-01 00:02:54+08:00",2.0,230.31,0.0,0.47,88.69,2.83,2.37,4.09,0.25,"Naga"
"2025-03-01 00:02:56+08:00",2.0,881.2,0.0,32.22,49.35,13.47,20.11,37.12,16.72,"Navotas"
"2025-03-01 00:02:58+08:00",2.0,370.5,0.0,5.44,68.67,3.16,5.7,10.37,2.31,"Olongapo"
"2025-03-01 00:03:00+08:00",1.0,287.06,0.0,2.61,43.27,0.43,2.37,2.99,1.14,"Ormoc"
"2025-03-01 00:03:03+08:00",2.0,240.33,0.0,0.46,75.1,0.23,1.17,1.21,0.04,"Oroquieta"
"2025-03-01 00:03:04+08:00",1.0,250.34,0.0,1.27,57.94,0.27,1.42,1.58,0.36,"Ozamiz City"
"2025-03-01 00:03:06+08:00",1.0,373.84,0.0,5.27,27.18,0.83,5.57,7.06,4.37,"Pagadian"
"2025-03-01 00:03:08+08:00",2.0,307.08,0.0,3.38,67.95,0.72,2.93,4.67,2.66,"Palayan City"
"2025-03-01 00:03:09+08:00",1.0,270.37,0.0,1.82,40.41,0.34,1.39,1.75,0.59,"Panabo"
"2025-03-01 00:03:11+08:00",2.0,453.95,0.0,12.68,78.68,11.92,5.9,12.72,5.51,"Paranaque City"
"2025-03-01 00:03:12+08:00",2.0,453.95,0.0,12.68,78.68,11.92,5.9,12.72,5.51,"Pasig"
"2025-03-01 00:03:14+08:00",1.0,250.34,0.0,2.23,44.7,1.04,6.62,11.47,0.47,"Puerto Princesa City"
"2025-03-01 00:03:15+08:00",2.0,947.95,0.0,31.53,45.78,12.88,20.59,33.22,11.15,"Quezon City"
"2025-03-01 00:03:17+08:00",1.0,367.17,0.0,4.46,43.63,0.58,7.48,11.41,3.04,"Roxas"
"2025-03-01 00:03:18+08:00",2.0,250.34,0.0,0.63,76.53,0.49,1.73,3.01,0.23,"Sagay"
"2025-03-01 00:03:20+08:00",2.0,340.46,0.0,5.31,74.39,3.16,5.14,13.04,2.63,"Samal"
"2025-03-01 00:03:22+08:00",2.0,307.08,0.0,3.21,72.24,0.78,3.04,5.22,2.53,"San Carlos"
"2025-03-01 00:03:24+08:00",2.0,343.8,0.0,1.52,80.82,0.92,17.23,21.79,1.11,"San Fernando"
"2025-03-01 00:03:26+08:00",2.0,273.71,0.0,1.09,72.96,0.19,4.1,8.16,1.03,"San Jose"
"2025-03-01 00:03:28+08:00",2.0,297.07,0.0,3.64,78.68,1.24,2.74,6.11,3.23,"San Jose del Monte"
"2025-03-01 00:03:31+08:00",2.0,397.21,0.0,3.04,58.65,0.75,16.18,19.56,4.5,"San Juan"
"2025-03-01 00:03:33+08:00",2.0,453.95,0.0,9.77,69.38,4.05,6.63,13.18,6.52,"San Pablo"
"2025-03-01 00:03:35+08:00",2.0,554.09,0.0,10.54,26.11,1.62,15.09,20.67,16.72,"San Pedro"
"2025-03-01 00:03:37+08:00",2.0,307.08,0.0,3.21,72.24,0.78,3.04,5.22,2.53,"Santa Rosa"
"2025-03-01 00:03:39+08:00",2.0,357.15,0.0,1.89,72.96,0.67,15.23,18.41,2.19,"Santiago"
"2025-03-01 00:03:40+08:00",1.0,353.81,0.0,4.16,44.7,0.54,7.32,10.86,2.12,"Santo Tomas"
"2025-03-01 00:03:41+08:00",2.0,250.34,0.0,0.63,78.68,1.88,2.4,3.26,0.2,"Silay City"
"2025-03-01 00:03:44+08:00",2.0,283.72,0.0,1.52,71.53,1.48,2.53,3.42,1.05,"Sipalay"
"2025-03-01 00:03:46+08:00",2.0,253.68,0.0,1.71,78.68,0.89,2.92,3.51,0.08,"Surigao City"
"2025-03-01 00:03:48+08:00",2.0,230.31,0.0,1.13,64.37,4.83,2.15,3.62,0.6,"Tabaco"
"2025-03-01 00:03:49+08:00",2.0,377.18,0.0,3.77,18.06,0.47,12.21,14.84,2.47,"Tabuk"
"2025-03-01 00:03:51+08:00",1.0,250.34,0.0,1.97,26.82,0.41,2.11,2.79,1.2,"Tacloban City"
"2025-03-01 00:03:54+08:00",3.0,1028.06,0.17,16.45,4.16,1.21,29.65,32.86,6.02,"Tacurong"
"2025-03-01 00:03:56+08:00",2.0,297.07,0.0,9.85,78.68,11.21,4.2,7.49,1.19,"Tagaytay City"
"2025-03-01 00:03:58+08:00",2.0,453.95,0.0,12.68,78.68,11.92,5.9,12.72,5.51,"Taguig"
"2025-03-01 00:04:00+08:00",2.0,233.65,0.0,0.34,91.55,0.19,2.33,4.43,0.1,"Talisay"
"2025-03-01 00:04:02+08:00",2.0,293.73,0.0,8.57,78.68,8.94,3.43,6.99,1.5,"Tanauan"
"2025-03-01 00:04:05+08:00",1.0,253.68,0.0,1.3,48.64,0.39,2.91,4.19,1.43,"Tandag"
"2025-03-01 00:04:07+08:00",2.0,250.34,0.0,0.63,78.68,1.88,2.4,3.26,0.2,"Tangub"
"2025-03-01 00:04:09+08:00",2.0,293.73,0.0,2.25,63.66,1.55,3.36,4.02,0.73,"Tanjay"
"2025-03-01 00:04:11+08:00",2.0,534.06,0.0,13.02,50.78,1.86,10.09,16.37,8.49,"Tarlac City"
"2025-03-01 00:04:13+08:00",2.0,243.66,0.0,1.71,79.39,1.09,2.66,4.11,0.57,"Tayabas"
"2025-03-01 00:04:15+08:00",1.0,333.79,0.0,5.44,50.78,3.73,5.93,7.72,2.5,"Toledo City"
"2025-03-01 00:04:18+08:00",2.0,507.36,0.0,8.05,28.25,1.27,13.98,19.13,10.39,"Tuguegarao"
"2025-03-01 00:04:20+08:00",1.0,440.6,0.0,8.74,54.36,2.3,7.23,11.07,7.98,"Urdaneta"
"2025-03-01 00:04:22+08:00",2.0,267.03,0.0,1.44,60.08,0.29,1.57,1.88,0.68,"Valencia"
"2025-03-01 00:04:24+08:00",2.0,881.2,0.0,32.22,49.35,13.47,20.11,37.12,16.72,"Valenzuela"
"2025-03-01 00:04:25+08:00",2.0,247.0,0.0,0.49,78.68,1.79,2.38,3.52,0.14,"Victorias"
"2025-03-01 00:04:27+08:00",2.0,300.41,0.0,0.78,80.11,0.6,11.87,15.34,0.58,"Vigan"
"2025-03-01 00:04:28+08:00",1.0,410.56,0.0,9.6,32.54,2.24,4.94,5.61,5.19,"Zamboanga City"
"2025-03-01 01:00:01+08:00",2.0,357.15,0.0,2.25,89.41,1.07,16.86,21.06,2.95,"Alaminos"
"2025-03-01 01:00:03+08:00",2.0,494.0,0.0,10.63,41.84,2.35,10.65,16.52,3.77,"Angeles City"
"2025-03-01 01:00:04+08:00",2.0,290.39,0.0,2.21,64.37,0.39,3.7,5.78,1.65,"Antipolo"
"2025-03-01 01:00:07+08:00",2.0,236.99,0.0,0.81,81.54,1.64,1.84,4.69,0.34,"Bacolod"
"2025-03-01 01:00:09+08:00",2.0,500.68,0.0,15.25,75.1,13.83,7.84,16.59,6.02,"Bacoor"
"2025-03-01 01:00:11+08:00",2.0,267.03,0.0,1.17,70.81,1.43,2.17,3.14,0.62,"Bago City"
"2025-03-01 01:00:14+08:00",3.0,654.22,0.0,12.34,23.96,2.62,25.46,31.19,3.99,"Baguio"
"2025-03-01 01:00:15+08:00",2.0,287.06,0.0,2.16,60.8,1.34,3.15,3.75,0.68,"Bais"
"2025-03-01 01:00:16+08:00",2.0,333.79,0.0,4.54,76.53,2.83,4.78,11.72,2.47,"Balanga"
"2025-03-01 01:00:19+08:00",2.0,403.88,0.0,5.06,58.65,1.0,10.95,14.23,2.95,"Batac City"
"2025-03-01 01:00:21+08:00",2.0,297.07,0.0,8.74,67.95,5.13,4.4,7.26,2.34,"Batangas City"
"2025-03-01 01:00:23+08:00",2.0,293.73,0.0,2.14,62.23,1.21,3.2,3.76,0.9,"Bayawan"
"2025-03-01 01:00:26+08:00",2.0,233.65,0.0,0.34,90.84,5.19,1.86,3.09,0.16,"Baybay"
"2025-03-01 01:00:27+08:00",1.0,280.38,0.06,2.83,3.31,0.54,4.66,5.41,1.76,"Bayugan"
"2025-03-01 01:00:30+08:00",1.0,257.02,0.0,1.46,57.22,0.34,1.7,1.94,0.68,"Bislig"
"2025-03-01 01:00:32+08:00",2.0,297.07,0.0,8.31,84.4,11.8,3.63,6.94,2.31,"Biñan"
"2025-03-01 01:00:33+08:00",2.0,253.68,0.0,0.96,67.95,0.28,1.43,1.75,0.27,"Bogo"
"2025-03-01 01:00:35+08:00",2.0,220.3,0.0,0.3,64.37,0.16,2.16,2.59,0.05,"Borongan"
"2025-03-01 01:00:37+08:00",1.0,303.75,0.0,1.99,20.03,0.37,3.23,3.78,1.14,"Butuan"
"2025-03-01 01:00:40+08:00",1.0,317.1,0.0,2.38,27.9,0.52,3.01,3.37,1.03,"Cabadbaran"
"2025-03-01 01:00:41+08:00",2.0,303.75,0.0,2.91,71.53,0.66,3.06,5.03,2.57,"Cabanatuan City"
"2025-03-01 01:00:43+08:00",2.0,297.07,0.0,8.31,84.4,11.8,3.63,6.94,2.31,"Cabuyao"
"2025-03-01 01:00:46+08:00",2.0,247.0,0.0,0.55,78.68,0.62,1.83,3.08,0.19,"Cadiz"
"2025-03-01 01:00:48+08:00",1.0,367.17,0.0,5.91,39.34,1.61,3.93,4.7,1.57,"Cagayan de Oro"
"2025-03-01 01:00:50+08:00",2.0,257.02,0.0,4.28,82.97,3.87,2.77,5.04,1.08,"Calaca"
"2025-03-01 01:00:53+08:00",2.0,297.07,0.0,8.31,84.4,11.8,3.63,6.94,2.31,"Calamba"
"2025-03-01 01:00:55+08:00",2.0,250.34,0.0,7.37,83.69,6.68,3.32,4.82,0.37,"Calapan"
"2025-03-01 01:00:57+08:00",1.0,236.99,0.0,0.61,52.21,3.67,1.9,2.43,0.23,"Calbayog City"
"2025-03-01 01:00:58+08:00",2.0,894.55,0.0,30.85,45.42,12.4,20.99,37.44,18.24,"Caloocan City"
"2025-03-01 01:01:00+08:00",2.0,383.85,0.0,2.74,55.79,0.86,17.65,20.98,4.12,"Candon"
"2025-03-01 01:01:02+08:00",1.0,447.27,0.0,8.05,33.98,1.39,9.16,10.95,5.32,"Canlaon"
"2025-03-01 01:01:04+08:00",1.0,350.48,0.0,6.86,46.49,4.29,5.89,7.81,2.76,"Carcar"
"2025-03-01 01:01:06+08:00",2.0,297.07,0.0,8.31,84.4,11.8,3.63,6.94,2.31,"Carmona"
"2025-03-01 01:01:08+08:00",1.0,240.33,0.0,0.79,47.92,0.57,1.53,1.8,0.55,"Catbalogan"
"2025-03-01 01:01:10+08:00",1.0,410.56,0.0,6.51,33.98,0.72,9.39,14.01,9.5,"Cauayan"
"2025-03-01 01:01:12+08:00",2.0,500.68,0.0,15.25,75.1,13.83,7.84,16.59,6.02,"Cavite City"
"2025-03-01 01:01:13+08:00",1.0,317.1,0.0,6.08,42.92,3.76,4.98,6.04,1.96,"Cebu City"
"2025-03-01 01:01:16+08:00",2.0,894.55,0.0,28.79,45.78,11.21,19.46,31.06,10.13,"City of Marikina"
"2025-03-01 01:01:18+08:00",2.0,236.99,0.0,0.81,81.54,1.64,1.84,4.69,0.34,"City of Masbate"
"2025-03-01 01:01:20+08:00",2.0,287.06,0.0,2.1,75.1,1.74,3.25,4.4,1.54,"City of Passi"
"2025-03-01 01:01:22+08:00",2.0,233.65,0.0,0.54,83.69,2.53,1.68,5.92,0.52,"City of Sorsogon"
"2025-03-01 01:01:24+08:00",2.0,494.0,0.02,5.74,5.99,0.64,11.33,12.34,2.98,"Cotabato"
"2025-03-01 01:01:26+08:00",2.0,440.6,0.03,5.23,9.74,0.46,13.66,16.31,2.19,"Dagupan"
"2025-03-01 01:01:28+08:00",1.0,273.71,0.0,5.91,52.93,4.83,3.51,4.16,0.52,"Danao"
"2025-03-01 01:01:30+08:00",1.0,317.1,0.0,6.08,42.92,3.76,4.98,6.04,1.96,"Dapitan"
"2025-03-01 01:01:32+08:00",2.0,327.11,0.0,9.51,83.69,11.92,4.48,7.8,2.41,"Dasmariñas"
"2025-03-01 01:01:35+08:00",1.0,283.72,0.0,2.87,32.9,0.62,1.73,2.28,0.99,"Davao"
"2025-03-01 01:01:36+08:00",1.0,317.1,0.0,2.59,40.05,0.57,2.29,2.55,1.47,"Digos"
"2025-03-01 01:01:38+08:00",2.0,253.68,0.0,0.66,75.82,0.24,0.61,0.68,0.11,"Dipolog"
"2025-03-01 01:01:40+08:00",1.0,253.68,0.0,1.63,55.08,0.63,1.68,1.99,0.62,"Dumaguete"
"2025-03-01 01:01:42+08:00",2.0,280.38,0.0,1.5,60.08,0.39,1.85,2.06,0.63,"El Salvador"
"2025-03-01 01:01:43+08:00",2.0,250.34,0.0,0.61,77.25,0.35,1.6,2.49,0.17,"Escalante"
"2025-03-01 01:01:45+08:00",1.0,507.36,0.0,9.51,40.41,1.52,9.47,14.82,5.95,"Gapan"
"2025-03-01 01:01:47+08:00",2.0,500.68,0.01,4.93,14.48,0.57,10.22,11.74,3.42,"General Santos"
"2025-03-01 01:01:49+08:00",2.0,327.11,0.0,9.51,83.69,11.92,4.48,7.8,2.41,"General Trias"
"2025-03-01 01:01:50+08:00",1.0,277.04,0.0,1.05,52.93,0.12,1.05,1.21,0.57,"Gingoog City"
"2025-03-01 01:01:52+08:00",1.0,340.46,0.0,3.68,59.37,1.58,4.43,5.71,2.76,"Himamaylan"
"2025-03-01 01:01:54+08:00",2.0,534.06,0.0,9.17,30.76,0.95,13.52,18.09,8.36,"Ilagan"
"2025-03-01 01:01:57+08:00",2.0,277.04,0.0,2.08,63.66,1.12,2.01,2.29,0.86,"Iligan City"
"2025-03-01 01:01:59+08:00",2.0,297.07,0.0,2.01,80.82,1.76,3.46,4.36,1.3,"Iloilo City"
"2025-03-01 01:02:01+08:00",2.0,500.68,0.0,15.25,75.1,13.83,7.84,16.59,6.02,"Imus"
"2025-03-01 01:02:03+08:00",2.0,250.34,0.0,1.36,68.67,6.44,3.41,4.71,0.9,"Iriga City"
"2025-03-01 01:02:05+08:00",2.0,307.08,0.0,2.64,63.66,1.73,3.24,4.3,1.66,"Isabela"
"2025-03-01 01:02:08+08:00",1.0,337.12,0.0,3.34,53.64,0.95,3.99,4.95,2.98,"Kabankalan"
"2025-03-01 01:02:10+08:00",2.0,687.6,0.13,19.02,5.01,3.34,18.37,22.75,26.85,"Kidapawan"
"2025-03-01 01:02:12+08:00",2.0,827.79,0.0,19.36,22.53,3.87,19.96,24.59,30.4,"Koronadal"
"2025-03-01 01:02:13+08:00",2.0,267.03,0.0,1.17,70.81,1.43,2.17,3.14,0.62,"La Carlota"
"2025-03-01 01:02:16+08:00",1.0,313.76,0.0,2.49,31.11,0.47,3.23,3.43,0.9,"Lamitan"
"2025-03-01 01:02:18+08:00",2.0,403.88,0.0,5.06,58.65,1.0,10.95,14.23,2.95,"Laoag"
"2025-03-01 01:02:20+08:00",1.0,317.1,0.0,6.08,42.92,3.76,4.98,6.04,1.96,"Lapu-Lapu City"
"2025-03-01 01:02:21+08:00",2.0,500.68,0.0,15.25,75.1,13.83,7.84,16.59,6.02,"Las Piñas"
"2025-03-01 01:02:23+08:00",2.0,250.34,0.0,1.71,66.52,5.96,2.7,4.67,0.96,"Legazpi City"
"2025-03-01 01:02:25+08:00",2.0,240.33,0.0,0.95,77.25,8.11,3.2,4.37,0.74,"Ligao"
"2025-03-01 01:02:27+08:00",2.0,260.35,0.0,2.91,82.97,1.88,2.68,5.23,1.54,"Lipa City"
"2025-03-01 01:02:29+08:00",2.0,303.75,0.0,2.23,70.81,1.33,3.59,4.31,1.11,"Lucena"
"2025-03-01 01:02:30+08:00",2.0,303.75,0.0,2.23,70.81,1.33,3.59,4.31,1.11,"Maasin"
"2025-03-01 01:02:32+08:00",2.0,580.79,0.0,12.68,40.05,1.46,13.95,20.74,6.27,"Mabalacat City"
"2025-03-01 01:02:33+08:00",2.0,400.54,0.0,10.03,80.82,10.13,4.93,10.87,4.5,"Makati City"
"2025-03-01 01:02:36+08:00",2.0,403.88,0.0,6.51,67.95,4.83,11.7,16.41,4.12,"Malabon"
"2025-03-01 01:02:38+08:00",1.0,347.14,0.0,4.03,15.02,0.34,5.93,7.49,2.5,"Malaybalay"
"2025-03-01 01:02:40+08:00",1.0,507.36,0.0,10.71,47.21,2.56,9.64,17.01,9.63,"Malolos"
"2025-03-01 01:02:42+08:00",2.0,400.54,0.0,10.03,80.82,10.13,4.93,10.87,4.5,"Mandaluyong City"
"2025-03-01 01:02:44+08:00",1.0,317.1,0.0,6.08,42.92,3.76,4.98,6.04,1.96,"Mandaue City"
"2025-03-01 01:02:46+08:00",2.0,894.55,0.0,30.85,45.42,12.4,20.99,37.44,18.24,"Manila"
"2025-03-01 01:02:49+08:00",2.0,447.27,0.0,7.2,30.76,2.35,10.29,11.83,6.59,"Marawi"
